combination_id,k,thrshld,p1,p2,beta,seeds,primary_delta_star,num_intersections,status,delta_star_count,delta_star_values,dominant_below,dominant_above,always_dominant,intersection_1,intersection_2,intersection_3,intersection_4,intersection_5
706,4,4,0.9,1,3,4,,0,not_found,0,None,,,Random,,,,,
707,4,4,0.9,1,5,4,,0,not_found,0,None,,,Random,,,,,
704,4,4,0.9,0.9,7,4,,0,not_found,0,None,,,Random,,,,,
709,8,2,0.1,0.3,1,2,,0,not_found,0,None,,,Clustered,,,,,
708,4,4,0.9,1,7,4,,0,not_found,0,None,,,Random,,,,,
717,8,2,0.1,0.5,1,2,,0,not_found,0,None,,,Clustered,,,,,
713,8,2,0.1,4,1,2,,0,not_found,0,None,,,Clustered,,,,,
714,8,2,0.1,4,3,2,0.544242654,1,found,1,0.5442,Clustered,Random,,0.544242654,,,,
710,8,2,0.1,0.3,3,2,0.513448845,1,found,1,0.5134,Clustered,Random,,0.513448845,,,,
715,8,2,0.1,4,5,2,0.511843091,1,found,1,0.5118,Clustered,Random,,0.511843091,,,,
711,8,2,0.1,0.3,5,2,0.478175328,1,found,1,0.4782,Clustered,Random,,0.478175328,,,,
716,8,2,0.1,4,7,2,0.492688593,1,found,1,0.4927,Clustered,Random,,0.492688593,,,,
718,8,2,0.1,0.5,3,2,0.512505018,1,found,1,0.5125,Clustered,Random,,0.512505018,,,,
721,8,2,0.1,0.6,1,2,,0,not_found,0,None,,,Clustered,,,,,
712,8,2,0.1,0.3,7,2,0.465043353,1,found,1,0.465,Clustered,Random,,0.465043353,,,,
719,8,2,0.1,0.5,5,2,0.493347022,1,found,1,0.4933,Clustered,Random,,0.493347022,,,,
725,8,2,0.1,0.7,1,2,,0,not_found,0,None,,,Clustered,,,,,
722,8,2,0.1,0.6,3,2,0.537285065,1,found,1,0.5373,Clustered,Random,,0.537285065,,,,
720,8,2,0.1,0.5,7,2,0.469103366,1,found,1,0.4691,Clustered,Random,,0.469103366,,,,
726,8,2,0.1,0.7,3,2,0.51964594,1,found,1,0.5196,Clustered,Random,,0.51964594,,,,
723,8,2,0.1,0.6,5,2,0.487565672,1,found,1,0.4876,Clustered,Random,,0.487565672,,,,
729,8,2,0.1,0.8,1,2,,0,not_found,0,None,,,Clustered,,,,,
724,8,2,0.1,0.6,7,2,0.506549861,1,found,1,0.5065,Clustered,Random,,0.506549861,,,,
727,8,2,0.1,0.7,5,2,0.516064011,1,found,1,0.5161,Clustered,Random,,0.516064011,,,,
728,8,2,0.1,0.7,7,2,0.479187115,1,found,1,0.4792,Clustered,Random,,0.479187115,,,,
733,8,2,0.1,0.9,1,2,,0,not_found,0,None,,,Clustered,,,,,
730,8,2,0.1,0.8,3,2,0.527085825,1,found,1,0.5271,Clustered,Random,,0.527085825,,,,
734,8,2,0.1,0.9,3,2,0.551462267,1,found,1,0.5515,Clustered,Random,,0.551462267,,,,
731,8,2,0.1,0.8,5,2,0.521317188,1,found,1,0.5213,Clustered,Random,,0.521317188,,,,
732,8,2,0.1,0.8,7,2,0.497471242,1,found,1,0.4975,Clustered,Random,,0.497471242,,,,
737,8,2,0.1,1,1,2,0.88997124,2,multiple,2,"[0.8900, 0.9670]",,,,0.88997124,0.966951806,,,
735,8,2,0.1,0.9,5,2,0.51225594,1,found,1,0.5123,Clustered,Random,,0.51225594,,,,
741,8,2,0.2,0.3,1,2,,0,not_found,0,None,,,Random,,,,,
738,8,2,0.1,1,3,2,0.558475062,1,found,1,0.5585,Clustered,Random,,0.558475062,,,,
736,8,2,0.1,0.9,7,2,0.504237894,1,found,1,0.5042,Clustered,Random,,0.504237894,,,,
739,8,2,0.1,1,5,2,0.505361525,1,found,1,0.5054,Clustered,Random,,0.505361525,,,,
745,8,2,0.2,4,1,2,0.42911618,1,found,1,0.4291,Clustered,Random,,0.42911618,,,,
740,8,2,0.1,1,7,2,0.51667295,1,found,1,0.5167,Clustered,Random,,0.51667295,,,,
742,8,2,0.2,0.3,3,2,,0,not_found,0,None,,,Random,,,,,
746,8,2,0.2,4,3,2,0.272452843,1,found,1,0.2725,Clustered,Random,,0.272452843,,,,
749,8,2,0.2,0.5,1,2,0.392344246,1,found,1,0.3923,Clustered,Random,,0.392344246,,,,
743,8,2,0.2,0.3,5,2,0.080519191,1,found,1,0.0805,Clustered,Random,,0.080519191,,,,
747,8,2,0.2,4,5,2,0.267211459,1,found,1,0.2672,Clustered,Random,,0.267211459,,,,
744,8,2,0.2,0.3,7,2,0.026909796,1,found,1,0.0269,Clustered,Random,,0.026909796,,,,
748,8,2,0.2,4,7,2,0.250962211,1,found,1,0.251,Clustered,Random,,0.250962211,,,,
753,8,2,0.2,0.6,1,2,0.439688246,1,found,1,0.4397,Clustered,Random,,0.439688246,,,,
750,8,2,0.2,0.5,3,2,0.201623823,1,found,1,0.2016,Clustered,Random,,0.201623823,,,,
754,8,2,0.2,0.6,3,2,0.18183273,1,found,1,0.1818,Clustered,Random,,0.18183273,,,,
751,8,2,0.2,0.5,5,2,0.134163372,1,found,1,0.1342,Clustered,Random,,0.134163372,,,,
757,8,2,0.2,0.7,1,2,0.460626443,1,found,1,0.4606,Clustered,Random,,0.460626443,,,,
752,8,2,0.2,0.5,7,2,0.080834317,1,found,1,0.0808,Clustered,Random,,0.080834317,,,,
755,8,2,0.2,0.6,5,2,0.201218746,1,found,1,0.2012,Clustered,Random,,0.201218746,,,,
758,8,2,0.2,0.7,3,2,0.272054661,1,found,1,0.2721,Clustered,Random,,0.272054661,,,,
761,8,2,0.2,0.8,1,2,0.428888415,1,found,1,0.4289,Clustered,Random,,0.428888415,,,,
756,8,2,0.2,0.6,7,2,0.139220642,1,found,1,0.1392,Clustered,Random,,0.139220642,,,,
759,8,2,0.2,0.7,5,2,0.196053387,1,found,1,0.1961,Clustered,Random,,0.196053387,,,,
762,8,2,0.2,0.8,3,2,0.247719986,1,found,1,0.2477,Clustered,Random,,0.247719986,,,,
765,8,2,0.2,0.9,1,2,0.397022604,1,found,1,0.397,Clustered,Random,,0.397022604,,,,
760,8,2,0.2,0.7,7,2,0.233034828,1,found,1,0.233,Clustered,Random,,0.233034828,,,,
763,8,2,0.2,0.8,5,2,0.225445289,1,found,1,0.2254,Clustered,Random,,0.225445289,,,,
764,8,2,0.2,0.8,7,2,0.250737775,1,found,1,0.2507,Clustered,Random,,0.250737775,,,,
766,8,2,0.2,0.9,3,2,0.243666302,1,found,1,0.2437,Clustered,Random,,0.243666302,,,,
769,8,2,0.2,1,1,2,0.424290952,1,found,1,0.4243,Clustered,Random,,0.424290952,,,,
767,8,2,0.2,0.9,5,2,0.235155978,1,found,1,0.2352,Clustered,Random,,0.235155978,,,,
773,8,2,0.3,0.3,1,2,,0,not_found,0,None,,,Random,,,,,
770,8,2,0.2,1,3,2,0.272300655,1,found,1,0.2723,Clustered,Random,,0.272300655,,,,
768,8,2,0.2,0.9,7,2,0.246484677,1,found,1,0.2465,Clustered,Random,,0.246484677,,,,
771,8,2,0.2,1,5,2,0.283628226,1,found,1,0.2836,Clustered,Random,,0.283628226,,,,
777,8,2,0.3,4,1,2,0.207921189,1,found,1,0.2079,Clustered,Random,,0.207921189,,,,
774,8,2,0.3,0.3,3,2,,0,not_found,0,None,,,Random,,,,,
772,8,2,0.2,1,7,2,0.244702801,1,found,1,0.2447,Clustered,Random,,0.244702801,,,,
778,8,2,0.3,4,3,2,0.123537091,1,found,1,0.1235,Clustered,Random,,0.123537091,,,,
775,8,2,0.3,0.3,5,2,,0,not_found,0,None,,,Random,,,,,
781,8,2,0.3,0.5,1,2,,0,not_found,0,None,,,Random,,,,,
779,8,2,0.3,4,5,2,0.112816033,1,found,1,0.1128,Clustered,Random,,0.112816033,,,,
776,8,2,0.3,0.3,7,2,,0,not_found,0,None,,,Random,,,,,
782,8,2,0.3,0.5,3,2,,0,not_found,0,None,,,Random,,,,,
780,8,2,0.3,4,7,2,0.081086275,1,found,1,0.0811,Clustered,Random,,0.081086275,,,,
785,8,2,0.3,0.6,1,2,,0,not_found,0,None,,,Random,,,,,
783,8,2,0.3,0.5,5,2,,0,not_found,0,None,,,Random,,,,,
786,8,2,0.3,0.6,3,2,0.011589753,1,found,1,0.0116,Clustered,Random,,0.011589753,,,,
789,8,2,0.3,0.7,1,2,0.11853355,1,found,1,0.1185,Clustered,Random,,0.11853355,,,,
784,8,2,0.3,0.5,7,2,,0,not_found,0,None,,,Random,,,,,
787,8,2,0.3,0.6,5,2,0.021417312,1,found,1,0.0214,Clustered,Random,,0.021417312,,,,
790,8,2,0.3,0.7,3,2,0.023970194,1,found,1,0.024,Clustered,Random,,0.023970194,,,,
793,8,2,0.3,0.8,1,2,0.023026288,1,found,1,0.023,Clustered,Random,,0.023026288,,,,
788,8,2,0.3,0.6,7,2,,0,not_found,0,None,,,Random,,,,,
791,8,2,0.3,0.7,5,2,0.075215721,1,found,1,0.0752,Clustered,Random,,0.075215721,,,,
794,8,2,0.3,0.8,3,2,0.085805795,1,found,1,0.0858,Clustered,Random,,0.085805795,,,,
797,8,2,0.3,0.9,1,2,0.119058101,1,found,1,0.1191,Clustered,Random,,0.119058101,,,,
792,8,2,0.3,0.7,7,2,0.046983966,1,found,1,0.047,Clustered,Random,,0.046983966,,,,
795,8,2,0.3,0.8,5,2,0.104690269,1,found,1,0.1047,Clustered,Random,,0.104690269,,,,
798,8,2,0.3,0.9,3,2,0.075833317,1,found,1,0.0758,Clustered,Random,,0.075833317,,,,
796,8,2,0.3,0.8,7,2,0.019322698,1,found,1,0.0193,Clustered,Random,,0.019322698,,,,
805,8,2,0,0.3,1,2,,0,not_found,0,None,,,Clustered,,,,,
799,8,2,0.3,0.9,5,2,0.073617218,1,found,1,0.0736,Clustered,Random,,0.073617218,,,,
801,8,2,0.3,1,1,2,0.130190047,1,found,1,0.1302,Clustered,Random,,0.130190047,,,,
809,8,2,0,0,1,2,,0,not_found,0,None,,,Clustered,,,,,
800,8,2,0.3,0.9,7,2,0.08300838,1,found,1,0.083,Clustered,Random,,0.08300838,,,,
802,8,2,0.3,1,3,2,0.11033887,1,found,1,0.1103,Clustered,Random,,0.11033887,,,,
810,8,2,0,0,3,2,,0,not_found,0,None,,,Clustered,,,,,
803,8,2,0.3,1,5,2,0.110424294,1,found,1,0.1104,Clustered,Random,,0.110424294,,,,
812,8,2,0,0,7,2,,0,not_found,0,None,,,Clustered,,,,,
811,8,2,0,0,5,2,,0,not_found,0,None,,,Clustered,,,,,
806,8,2,0,0.3,3,2,,0,not_found,0,None,,,Clustered,,,,,
804,8,2,0.3,1,7,2,0.12030337,1,found,1,0.1203,Clustered,Random,,0.12030337,,,,
813,8,2,0,4,1,2,,0,not_found,0,None,,,Clustered,,,,,
807,8,2,0,0.3,5,2,,0,not_found,0,None,,,Clustered,,,,,
817,8,2,0,0.5,1,2,,0,not_found,0,None,,,Clustered,,,,,
814,8,2,0,4,3,2,,0,not_found,0,None,,,Clustered,,,,,
808,8,2,0,0.3,7,2,,0,not_found,0,None,,,Clustered,,,,,
815,8,2,0,4,5,2,,0,not_found,0,None,,,Clustered,,,,,
821,8,2,0,0.6,1,2,,0,not_found,0,None,,,Clustered,,,,,
816,8,2,0,4,7,2,,0,not_found,0,None,,,Clustered,,,,,
818,8,2,0,0.5,3,2,,0,not_found,0,None,,,Clustered,,,,,
819,8,2,0,0.5,5,2,,0,not_found,0,None,,,Clustered,,,,,
825,8,2,0,0.7,1,2,,0,not_found,0,None,,,Clustered,,,,,
822,8,2,0,0.6,3,2,,0,not_found,0,None,,,Clustered,,,,,
820,8,2,0,0.5,7,2,,0,not_found,0,None,,,Clustered,,,,,
823,8,2,0,0.6,5,2,,0,not_found,0,None,,,Clustered,,,,,
826,8,2,0,0.7,3,2,,0,not_found,0,None,,,Clustered,,,,,
824,8,2,0,0.6,7,2,,0,not_found,0,None,,,Clustered,,,,,
829,8,2,0,0.8,1,2,,0,not_found,0,None,,,Clustered,,,,,
827,8,2,0,0.7,5,2,,0,not_found,0,None,,,Clustered,,,,,
830,8,2,0,0.8,3,2,,0,not_found,0,None,,,Clustered,,,,,
833,8,2,0,0.9,1,2,,0,not_found,0,None,,,Clustered,,,,,
828,8,2,0,0.7,7,2,,0,not_found,0,None,,,Clustered,,,,,
831,8,2,0,0.8,5,2,,0,not_found,0,None,,,Clustered,,,,,
834,8,2,0,0.9,3,2,,0,not_found,0,None,,,Clustered,,,,,
832,8,2,0,0.8,7,2,,0,not_found,0,None,,,Clustered,,,,,
837,8,2,0,1,1,2,,0,not_found,0,None,,,Clustered,,,,,
835,8,2,0,0.9,5,2,,0,not_found,0,None,,,Clustered,,,,,
838,8,2,0,1,3,2,,0,not_found,0,None,,,Clustered,,,,,
836,8,2,0,0.9,7,2,,0,not_found,0,None,,,Clustered,,,,,
841,8,2,4,4,1,2,,0,not_found,0,None,,,Random,,,,,
839,8,2,0,1,5,2,,0,not_found,0,None,,,Clustered,,,,,
842,8,2,4,4,3,2,,0,not_found,0,None,,,Random,,,,,
845,8,2,0.5,4,1,2,,0,not_found,0,None,,,Random,,,,,
840,8,2,0,1,7,2,,0,not_found,0,None,,,Clustered,,,,,
843,8,2,4,4,5,2,,0,not_found,0,None,,,Random,,,,,
846,8,2,0.5,4,3,2,,0,not_found,0,None,,,Random,,,,,
844,8,2,4,4,7,2,,0,not_found,0,None,,,Random,,,,,
849,8,2,0.5,0.5,1,2,,0,not_found,0,None,,,Random,,,,,
847,8,2,0.5,4,5,2,,0,not_found,0,None,,,Random,,,,,
850,8,2,0.5,0.5,3,2,,0,not_found,0,None,,,Random,,,,,
853,8,2,0.5,0.6,1,2,,0,not_found,0,None,,,Random,,,,,
848,8,2,0.5,4,7,2,,0,not_found,0,None,,,Random,,,,,
851,8,2,0.5,0.5,5,2,,0,not_found,0,None,,,Random,,,,,
854,8,2,0.5,0.6,3,2,,0,not_found,0,None,,,Random,,,,,
857,8,2,0.5,0.7,1,2,,0,not_found,0,None,,,Random,,,,,
852,8,2,0.5,0.5,7,2,,0,not_found,0,None,,,Random,,,,,
855,8,2,0.5,0.6,5,2,,0,not_found,0,None,,,Random,,,,,
858,8,2,0.5,0.7,3,2,,0,not_found,0,None,,,Random,,,,,
861,8,2,0.5,0.8,1,2,,0,not_found,0,None,,,Random,,,,,
856,8,2,0.5,0.6,7,2,,0,not_found,0,None,,,Random,,,,,
859,8,2,0.5,0.7,5,2,,0,not_found,0,None,,,Random,,,,,
865,8,2,0.5,0.9,1,2,,0,not_found,0,None,,,Random,,,,,
860,8,2,0.5,0.7,7,2,,0,not_found,0,None,,,Random,,,,,
862,8,2,0.5,0.8,3,2,,0,not_found,0,None,,,Random,,,,,
863,8,2,0.5,0.8,5,2,,0,not_found,0,None,,,Random,,,,,
866,8,2,0.5,0.9,3,2,,0,not_found,0,None,,,Random,,,,,
869,8,2,0.5,1,1,2,,0,not_found,0,None,,,Random,,,,,
864,8,2,0.5,0.8,7,2,,0,not_found,0,None,,,Random,,,,,
867,8,2,0.5,0.9,5,2,,0,not_found,0,None,,,Random,,,,,
870,8,2,0.5,1,3,2,,0,not_found,0,None,,,Random,,,,,
868,8,2,0.5,0.9,7,2,,0,not_found,0,None,,,Random,,,,,
873,8,2,0.6,4,1,2,,0,not_found,0,None,,,Random,,,,,
871,8,2,0.5,1,5,2,,0,not_found,0,None,,,Random,,,,,
874,8,2,0.6,4,3,2,,0,not_found,0,None,,,Random,,,,,
877,8,2,0.6,0.6,1,2,,0,not_found,0,None,,,Random,,,,,
872,8,2,0.5,1,7,2,,0,not_found,0,None,,,Random,,,,,
875,8,2,0.6,4,5,2,,0,not_found,0,None,,,Random,,,,,
878,8,2,0.6,0.6,3,2,,0,not_found,0,None,,,Random,,,,,
876,8,2,0.6,4,7,2,,0,not_found,0,None,,,Random,,,,,
879,8,2,0.6,0.6,5,2,,0,not_found,0,None,,,Random,,,,,
881,8,2,0.6,0.7,1,2,,0,not_found,0,None,,,Random,,,,,
882,8,2,0.6,0.7,3,2,,0,not_found,0,None,,,Random,,,,,
885,8,2,0.6,0.8,1,2,,0,not_found,0,None,,,Random,,,,,
880,8,2,0.6,0.6,7,2,,0,not_found,0,None,,,Random,,,,,
886,8,2,0.6,0.8,3,2,,0,not_found,0,None,,,Random,,,,,
883,8,2,0.6,0.7,5,2,,0,not_found,0,None,,,Random,,,,,
889,8,2,0.6,0.9,1,2,,0,not_found,0,None,,,Random,,,,,
887,8,2,0.6,0.8,5,2,,0,not_found,0,None,,,Random,,,,,
884,8,2,0.6,0.7,7,2,,0,not_found,0,None,,,Random,,,,,
890,8,2,0.6,0.9,3,2,,0,not_found,0,None,,,Random,,,,,
893,8,2,0.6,1,1,2,,0,not_found,0,None,,,Random,,,,,
888,8,2,0.6,0.8,7,2,,0,not_found,0,None,,,Random,,,,,
891,8,2,0.6,0.9,5,2,,0,not_found,0,None,,,Random,,,,,
894,8,2,0.6,1,3,2,,0,not_found,0,None,,,Random,,,,,
897,8,2,0.7,4,1,2,,0,not_found,0,None,,,Random,,,,,
892,8,2,0.6,0.9,7,2,,0,not_found,0,None,,,Random,,,,,
895,8,2,0.6,1,5,2,,0,not_found,0,None,,,Random,,,,,
898,8,2,0.7,4,3,2,,0,not_found,0,None,,,Random,,,,,
896,8,2,0.6,1,7,2,,0,not_found,0,None,,,Random,,,,,
899,8,2,0.7,4,5,2,,0,not_found,0,None,,,Random,,,,,
901,8,2,0.7,0.7,1,2,,0,not_found,0,None,,,Random,,,,,
902,8,2,0.7,0.7,3,2,,0,not_found,0,None,,,Random,,,,,
900,8,2,0.7,4,7,2,,0,not_found,0,None,,,Random,,,,,
905,8,2,0.7,0.8,1,2,,0,not_found,0,None,,,Random,,,,,
903,8,2,0.7,0.7,5,2,,0,not_found,0,None,,,Random,,,,,
906,8,2,0.7,0.8,3,2,,0,not_found,0,None,,,Random,,,,,
909,8,2,0.7,0.9,1,2,,0,not_found,0,None,,,Random,,,,,
904,8,2,0.7,0.7,7,2,,0,not_found,0,None,,,Random,,,,,
907,8,2,0.7,0.8,5,2,,0,not_found,0,None,,,Random,,,,,
910,8,2,0.7,0.9,3,2,,0,not_found,0,None,,,Random,,,,,
908,8,2,0.7,0.8,7,2,,0,not_found,0,None,,,Random,,,,,
911,8,2,0.7,0.9,5,2,,0,not_found,0,None,,,Random,,,,,
913,8,2,0.7,1,1,2,,0,not_found,0,None,,,Random,,,,,
917,8,2,0.8,4,1,2,,0,not_found,0,None,,,Random,,,,,
914,8,2,0.7,1,3,2,,0,not_found,0,None,,,Random,,,,,
912,8,2,0.7,0.9,7,2,,0,not_found,0,None,,,Random,,,,,
915,8,2,0.7,1,5,2,,0,not_found,0,None,,,Random,,,,,
918,8,2,0.8,4,3,2,,0,not_found,0,None,,,Random,,,,,
916,8,2,0.7,1,7,2,,0,not_found,0,None,,,Random,,,,,
921,8,2,0.8,0.8,1,2,,0,not_found,0,None,,,Random,,,,,
919,8,2,0.8,4,5,2,,0,not_found,0,None,,,Random,,,,,
922,8,2,0.8,0.8,3,2,,0,not_found,0,None,,,Random,,,,,
920,8,2,0.8,4,7,2,,0,not_found,0,None,,,Random,,,,,
925,8,2,0.8,0.9,1,2,,0,not_found,0,None,,,Random,,,,,
923,8,2,0.8,0.8,5,2,,0,not_found,0,None,,,Random,,,,,
929,8,2,0.8,1,1,2,,0,not_found,0,None,,,Random,,,,,
926,8,2,0.8,0.9,3,2,,0,not_found,0,None,,,Random,,,,,
924,8,2,0.8,0.8,7,2,,0,not_found,0,None,,,Random,,,,,
930,8,2,0.8,1,3,2,,0,not_found,0,None,,,Random,,,,,
927,8,2,0.8,0.9,5,2,,0,not_found,0,None,,,Random,,,,,
933,8,2,0.9,4,1,2,,0,not_found,0,None,,,Random,,,,,
928,8,2,0.8,0.9,7,2,,0,not_found,0,None,,,Random,,,,,
931,8,2,0.8,1,5,2,,0,not_found,0,None,,,Random,,,,,
937,8,2,0.9,0.9,1,2,,0,not_found,0,None,,,Random,,,,,
934,8,2,0.9,4,3,2,,0,not_found,0,None,,,Random,,,,,
932,8,2,0.8,1,7,2,,0,not_found,0,None,,,Random,,,,,
935,8,2,0.9,4,5,2,,0,not_found,0,None,,,Random,,,,,
938,8,2,0.9,0.9,3,2,,0,not_found,0,None,,,Random,,,,,
941,8,2,0.9,1,1,2,,0,not_found,0,None,,,Random,,,,,
936,8,2,0.9,4,7,2,,0,not_found,0,None,,,Random,,,,,
945,8,3,0.1,0.3,1,3,0.094343245,1,found,1,0.0943,Random,Clustered,,0.094343245,,,,
942,8,2,0.9,1,3,2,,0,not_found,0,None,,,Random,,,,,
939,8,2,0.9,0.9,5,2,,0,not_found,0,None,,,Random,,,,,
940,8,2,0.9,0.9,7,2,,0,not_found,0,None,,,Random,,,,,
943,8,2,0.9,1,5,2,,0,not_found,0,None,,,Random,,,,,
944,8,2,0.9,1,7,2,,0,not_found,0,None,,,Random,,,,,
949,8,3,0.1,4,1,3,,0,not_found,0,None,,,Clustered,,,,,
946,8,3,0.1,0.3,3,3,,0,not_found,0,None,,,Random,,,,,
953,8,3,0.1,0.5,1,3,0.12972336,1,found,1,0.1297,Random,Clustered,,0.12972336,,,,
950,8,3,0.1,4,3,3,0.473007378,1,found,1,0.473,Clustered,Random,,0.473007378,,,,
947,8,3,0.1,0.3,5,3,,0,not_found,0,None,,,Random,,,,,
957,8,3,0.1,0.6,1,3,,0,not_found,0,None,,,Clustered,,,,,
948,8,3,0.1,0.3,7,3,0.250297936,1,found,1,0.2503,Clustered,Random,,0.250297936,,,,
951,8,3,0.1,4,5,3,0.391622955,1,found,1,0.3916,Clustered,Random,,0.391622955,,,,
954,8,3,0.1,0.5,3,3,0.336576174,1,found,1,0.3366,Clustered,Random,,0.336576174,,,,
961,8,3,0.1,0.7,1,3,,0,not_found,0,None,,,Clustered,,,,,
952,8,3,0.1,4,7,3,0.437509498,1,found,1,0.4375,Clustered,Random,,0.437509498,,,,
955,8,3,0.1,0.5,5,3,0.261616506,1,found,1,0.2616,Clustered,Random,,0.261616506,,,,
958,8,3,0.1,0.6,3,3,0.358558256,1,found,1,0.3586,Clustered,Random,,0.358558256,,,,
956,8,3,0.1,0.5,7,3,0.31747512,1,found,1,0.3175,Clustered,Random,,0.31747512,,,,
965,8,3,0.1,0.8,1,3,,0,not_found,0,None,,,Clustered,,,,,
959,8,3,0.1,0.6,5,3,0.333910321,1,found,1,0.3339,Clustered,Random,,0.333910321,,,,
962,8,3,0.1,0.7,3,3,0.310466172,1,found,1,0.3105,Clustered,Random,,0.310466172,,,,
960,8,3,0.1,0.6,7,3,0.334477857,1,found,1,0.3345,Clustered,Random,,0.334477857,,,,
963,8,3,0.1,0.7,5,3,0.348827778,1,found,1,0.3488,Clustered,Random,,0.348827778,,,,
966,8,3,0.1,0.8,3,3,0.297853162,1,found,1,0.2979,Clustered,Random,,0.297853162,,,,
964,8,3,0.1,0.7,7,3,0.347374792,1,found,1,0.3474,Clustered,Random,,0.347374792,,,,
969,8,3,0.1,0.9,1,3,,0,not_found,0,None,,,Clustered,,,,,
967,8,3,0.1,0.8,5,3,0.413793472,1,found,1,0.4138,Clustered,Random,,0.413793472,,,,
970,8,3,0.1,0.9,3,3,0.398423789,1,found,1,0.3984,Clustered,Random,,0.398423789,,,,
973,8,3,0.1,1,1,3,,0,not_found,0,None,,,Clustered,,,,,
977,8,3,0.2,0.3,1,3,,0,not_found,0,None,,,Random,,,,,
968,8,3,0.1,0.8,7,3,0.387387677,1,found,1,0.3874,Clustered,Random,,0.387387677,,,,
971,8,3,0.1,0.9,5,3,0.344882993,1,found,1,0.3449,Clustered,Random,,0.344882993,,,,
974,8,3,0.1,1,3,3,0.441015393,1,found,1,0.441,Clustered,Random,,0.441015393,,,,
972,8,3,0.1,0.9,7,3,0.392616736,1,found,1,0.3926,Clustered,Random,,0.392616736,,,,
975,8,3,0.1,1,5,3,0.352316472,1,found,1,0.3523,Clustered,Random,,0.352316472,,,,
981,8,3,0.2,4,1,3,,0,not_found,0,None,,,Random,,,,,
976,8,3,0.1,1,7,3,0.438517769,1,found,1,0.4385,Clustered,Random,,0.438517769,,,,
978,8,3,0.2,0.3,3,3,,0,not_found,0,None,,,Random,,,,,
985,8,3,0.2,0.5,1,3,,0,not_found,0,None,,,Random,,,,,
982,8,3,0.2,4,3,3,0.03096036,1,found,1,0.031,Clustered,Random,,0.03096036,,,,
979,8,3,0.2,0.3,5,3,,0,not_found,0,None,,,Random,,,,,
980,8,3,0.2,0.3,7,3,,0,not_found,0,None,,,Random,,,,,
983,8,3,0.2,4,5,3,,0,not_found,0,None,,,Random,,,,,
989,8,3,0.2,0.6,1,3,,0,not_found,0,None,,,Random,,,,,
984,8,3,0.2,4,7,3,,0,not_found,0,None,,,Random,,,,,
986,8,3,0.2,0.5,3,3,,0,not_found,0,None,,,Random,,,,,
993,8,3,0.2,0.7,1,3,,0,not_found,0,None,,,Random,,,,,
987,8,3,0.2,0.5,5,3,,0,not_found,0,None,,,Random,,,,,
990,8,3,0.2,0.6,3,3,,0,not_found,0,None,,,Random,,,,,
988,8,3,0.2,0.5,7,3,,0,not_found,0,None,,,Random,,,,,
991,8,3,0.2,0.6,5,3,,0,not_found,0,None,,,Random,,,,,
994,8,3,0.2,0.7,3,3,,0,not_found,0,None,,,Random,,,,,
997,8,3,0.2,0.8,1,3,,0,not_found,0,None,,,Random,,,,,
992,8,3,0.2,0.6,7,3,,0,not_found,0,None,,,Random,,,,,
995,8,3,0.2,0.7,5,3,,0,not_found,0,None,,,Random,,,,,
998,8,3,0.2,0.8,3,3,,0,not_found,0,None,,,Random,,,,,
996,8,3,0.2,0.7,7,3,,0,not_found,0,None,,,Random,,,,,
1001,8,3,0.2,0.9,1,3,,0,not_found,0,None,,,Random,,,,,
999,8,3,0.2,0.8,5,3,,0,not_found,0,None,,,Random,,,,,
1002,8,3,0.2,0.9,3,3,,0,not_found,0,None,,,Random,,,,,
1005,8,3,0.2,1,1,3,0.110701775,1,found,1,0.1107,Clustered,Random,,0.110701775,,,,
1003,8,3,0.2,0.9,5,3,,0,not_found,0,None,,,Random,,,,,
1009,8,3,0.3,0.3,1,3,,0,not_found,0,None,,,Random,,,,,
1000,8,3,0.2,0.8,7,3,,0,not_found,0,None,,,Random,,,,,
1004,8,3,0.2,0.9,7,3,,0,not_found,0,None,,,Random,,,,,
1006,8,3,0.2,1,3,3,,0,not_found,0,None,,,Random,,,,,
1007,8,3,0.2,1,5,3,0.017359572,1,found,1,0.0174,Clustered,Random,,0.017359572,,,,
1010,8,3,0.3,0.3,3,3,,0,not_found,0,None,,,Random,,,,,
1013,8,3,0.3,4,1,3,,0,not_found,0,None,,,Random,,,,,
1017,8,3,0.3,0.5,1,3,,0,not_found,0,None,,,Random,,,,,
1008,8,3,0.2,1,7,3,,0,not_found,0,None,,,Random,,,,,
1014,8,3,0.3,4,3,3,,0,not_found,0,None,,,Random,,,,,
1011,8,3,0.3,0.3,5,3,,0,not_found,0,None,,,Random,,,,,
1015,8,3,0.3,4,5,3,,0,not_found,0,None,,,Random,,,,,
1012,8,3,0.3,0.3,7,3,,0,not_found,0,None,,,Random,,,,,
1021,8,3,0.3,0.6,1,3,,0,not_found,0,None,,,Random,,,,,
1018,8,3,0.3,0.5,3,3,,0,not_found,0,None,,,Random,,,,,
1016,8,3,0.3,4,7,3,,0,not_found,0,None,,,Random,,,,,
1022,8,3,0.3,0.6,3,3,,0,not_found,0,None,,,Random,,,,,
1025,8,3,0.3,0.7,1,3,,0,not_found,0,None,,,Random,,,,,
1019,8,3,0.3,0.5,5,3,,0,not_found,0,None,,,Random,,,,,
1020,8,3,0.3,0.5,7,3,,0,not_found,0,None,,,Random,,,,,
1023,8,3,0.3,0.6,5,3,,0,not_found,0,None,,,Random,,,,,
