delta,V_clustered_mean,V_clustered_se,V_random_mean,V_random_se,difference,delta_star_count,delta_star_values,dominant_below,dominant_above,always_dominant
0.901,4.01268764151015,0.2886022631875604,2.139741688040001,0.07506440395188356,-1.8729459534701487,0,None,,,Clustered
0.902,4.0231739349092015,0.2899156169614455,2.142524352320001,0.075245095526514,-1.8806495825892005,0,None,,,Clustered
0.903,4.033690818528728,0.2912352172646285,2.1453079930799985,0.07542603820894618,-1.8883828254487298,0,None,,,Clustered
0.904,4.044238411113924,0.2925610991466512,2.148092610560001,0.07560723212762713,-1.8961458005539233,0,None,,,Clustered
0.905,4.054816831931831,0.29389329789251906,2.1508782050000006,0.07578867741104582,-1.9039386269318301,0,None,,,Clustered
0.906,4.065426200773726,0.29523184902442096,2.1536647766399986,0.0759703741877331,-1.9117614241337275,0,None,,,Clustered
0.907,4.076066637957593,0.2965767883034624,2.1564523257199992,0.07615232258626141,-1.9196143122375942,0,None,,,Clustered
0.908,4.08673826433057,0.29792815173141085,2.1592408524800004,0.07633452273524473,-1.9274974118505699,0,None,,,Clustered
0.909,4.097441201271382,0.29928597555245096,2.16203035716,0.07651697476333877,-1.9354108441113818,0,None,,,Clustered
0.91,4.10817557069283,0.30065029625495426,2.164820839999998,0.07669967879924071,-1.9433547306928318,0,None,,,Clustered
0.911,4.118941495044291,0.30202115057325835,2.1676123012400015,0.07688263497168933,-1.9513291938042898,0,None,,,Clustered
0.912,4.1297390973141725,0.30339857548945914,2.1704047411199987,0.07706584340946504,-1.9593343561941738,0,None,,,Clustered
0.913,4.140568501032438,0.30478260823521564,2.173198159879999,0.07724930424138915,-1.9673703411524386,0,None,,,Clustered
0.914,4.151429830273143,0.306173286293565,2.175992557760002,0.07743301759632502,-1.9754372725131408,0,None,,,Clustered
0.915,4.162323209656913,0.307570647400752,2.1787879349999995,0.07761698360317686,-1.9835352746569135,0,None,,,Clustered
0.916,4.173248764353531,0.30897472954806837,2.1815842918399984,0.07780120239089042,-1.9916644725135324,0,None,,,Clustered
0.917,4.184206620084475,0.31038557098370634,2.1843816285200024,0.07798567408845247,-1.9998249915644726,0,None,,,Clustered
0.918,4.195196903125458,0.3118032102146229,2.18717994528,0.07817039882489121,-2.008016957845458,0,None,,,Clustered
0.919,4.206219740309027,0.31322768600841727,2.1899792423599997,0.07835537672927591,-2.0162404979490276,0,None,,,Clustered
0.92,4.217275259027156,0.31465903739522066,2.1927795200000024,0.07854060793071688,-2.0244957390271536,0,None,,,Clustered
0.921,4.228363587233805,0.3160973036695977,2.195580778439999,0.07872609255836578,-2.0327828087938054,0,None,,,Clustered
0.922,4.239484853447575,0.3175425243924618,2.1983830179199995,0.07891183074141468,-2.0411018355275754,0,None,,,Clustered
0.923,4.250639186754302,0.31899473939300144,2.2011862386800023,0.07909782260909747,-2.0494529480743,0,None,,,Clustered
0.924,4.261826716809702,0.3204539887706203,2.203990440959999,0.07928406829068833,-2.0578362758497035,0,None,,,Clustered
0.925,4.2730475738420015,0.32192031289688866,2.2067956249999985,0.07947056791550253,-2.066251948842003,0,None,,,Clustered
0.926,4.284301888654626,0.32339375241750934,2.20960179104,0.07965732161289624,-2.0747000976146257,0,None,,,Clustered
0.927,4.295589792628831,0.32487434825429456,2.21240893932,0.07984432951226633,-2.0831808533088307,0,None,,,Clustered
0.928,4.306911417726408,0.3263621416071573,2.21521707008,0.0800315917430505,-2.0916943476464076,0,None,,,Clustered
0.929,4.3182668964923865,0.3278571739561133,2.2180261835600006,0.0802191084347272,-2.100240712932386,0,None,,,Clustered
0.93,4.329656362057715,0.32935948706329843,2.2208362800000003,0.08040687971681554,-2.108820082057715,0,None,,,Clustered
0.931,4.341079948141985,0.330869122974997,2.22364735964,0.08059490571887494,-2.117432588501985,0,None,,,Clustered
0.932,4.352537789056197,0.3323861240236841,2.226459422720001,0.08078318657050598,-2.126078366336196,0,None,,,Clustered
0.933,4.364030019705449,0.33391053283008143,2.2292724694800006,0.08097172240134942,-2.1347575502254488,0,None,,,Clustered
0.934,4.375556775591724,0.3354423923052245,2.2320865001599994,0.08116051334108634,-2.1434702754317243,0,None,,,Clustered
0.935,4.387118192816673,0.3369817456525447,2.234901515000001,0.08134955951943877,-2.152216677816672,0,None,,,Clustered
0.936,4.398714408084351,0.3385286363699636,2.2377175142400008,0.0815388610661687,-2.1609968938443505,0,None,,,Clustered
0.937,4.410345558704046,0.34008310825200117,2.2405344981199993,0.08172841811107864,-2.169811060584047,0,None,,,Clustered
0.9380000000000001,4.422011782593088,0.3416452053918966,2.2433524668800007,0.08191823078401153,-2.178659315713087,0,None,,,Clustered
0.9390000000000001,4.433713218279634,0.34321497218374275,2.24617142076,0.08210829921485038,-2.1875417975196343,0,None,,,Clustered
0.9400000000000001,4.445450004905542,0.3447924533246346,2.248991359999999,0.08229862353351858,-2.196458644905543,0,None,,,Clustered
0.9410000000000001,4.457222282229177,0.34637769381683003,2.2518122848400015,0.08248920386997959,-2.205409997389175,0,None,,,Clustered
0.9420000000000001,4.469030190628289,0.3479707389699248,2.2546341955200004,0.08268004035423714,-2.2143959951082888,0,None,,,Clustered
0.9430000000000001,4.48087387110289,0.34957163440304145,2.25745709228,0.08287113311633487,-2.22341677882289,0,None,,,Clustered
0.9440000000000001,4.492753465278121,0.35118042604703026,2.2602809753600006,0.08306248228635685,-2.2324724899181208,0,None,,,Clustered
0.9450000000000001,4.504669115407145,0.35279716014668583,2.263105845,0.08325408799442666,-2.241563270407145,0,None,,,Clustered
0.9460000000000001,4.5166209643740896,0.35442188326297636,2.26593170144,0.0834459503707082,-2.2506892629340896,0,None,,,Clustered
0.9470000000000001,4.52860915569692,0.35605464227528605,2.2687585449200007,0.08363806954540519,-2.259850610776919,0,None,,,Clustered
0.9480000000000001,4.540633833530406,0.3576954843836728,2.27158637568,0.08383044564876112,-2.269047457850406,0,None,,,Clustered
0.9490000000000001,4.552695142669085,0.359344457111138,2.27441519396,0.08402307881105964,-2.2782799487090855,0,None,,,Clustered
0.9500000000000001,4.564793228550184,0.3610016083059124,2.2772450000000006,0.08421596916262374,-2.2875482285501834,0,None,,,Clustered
0.9510000000000001,4.576928237256612,0.36266698614375303,2.28007579404,0.08440911683381662,-2.296852443216612,0,None,,,Clustered
0.9520000000000001,4.589100315519975,0.3643406391302575,2.28290757632,0.08460252195504088,-2.306192739199975,0,None,,,Clustered
0.9530000000000001,4.601309610723538,0.3660226161031887,2.285740347080002,0.08479618465673883,-2.315569263643536,0,None,,,Clustered
0.9540000000000001,4.613556270905253,0.36771296623481686,2.2885741065600014,0.08499010506939246,-2.3249821643452515,0,None,,,Clustered
0.9550000000000001,4.625840444760824,0.369411739034274,2.2914088549999976,0.08518428332352328,-2.3344315897608263,0,None,,,Clustered
0.9560000000000001,4.63816228164669,0.37111898434992213,2.294244592640001,0.08537871954969249,-2.3439176890066893,0,None,,,Clustered
0.9570000000000001,4.650521931583119,0.37283475237173686,2.2970813197200006,0.08557341387850065,-2.353440611863119,0,None,,,Clustered
0.9580000000000001,4.6629195452572905,0.3745590936337049,2.299919036479999,0.08576836644058768,-2.3630005087772914,0,None,,,Clustered
0.9590000000000001,4.675355274026339,0.376292059016236,2.3027577431600026,0.08596357736663299,-2.3725975308663365,0,None,,,Clustered
0.96,4.687829269920478,0.37803369974858786,2.305597440000001,0.08615904678735556,-2.3822318299204768,0,None,,,Clustered
0.961,4.700341685646124,0.3797840674113079,2.308438127239999,0.08635477483351339,-2.3919035584061246,0,None,,,Clustered
0.962,4.712892674588996,0.38154321393868756,2.311279805120002,0.08655076163590382,-2.401612869468994,0,None,,,Clustered
0.963,4.725482390817254,0.383311191621231,2.314122473880001,0.08674700732536347,-2.411359916937253,0,None,,,Clustered
0.964,4.738110989084699,0.3850880531081407,2.3169661337599994,0.08694351203276823,-2.4211448553247,0,None,,,Clustered
0.965,4.7507786248338775,0.38687385140981395,2.3198107850000023,0.08714027588903299,-2.430967839833875,0,None,,,Clustered
0.966,4.763485454199305,0.38866863990035755,2.3226564278400006,0.08733729902511182,-2.4408290263593044,0,None,,,Clustered
0.967,4.776231634010662,0.3904724723201142,2.3255030625199997,0.08753458157199795,-2.450728571490662,0,None,,,Clustered
0.968,4.789017321795982,0.3922854027782066,2.328350689280001,0.08773212366072333,-2.460666632515981,0,None,,,Clustered
0.969,4.801842675784892,0.3941074857550926,2.33119930836,0.08792992542235926,-2.4706433674248918,0,None,,,Clustered
0.97,4.814707854911865,0.3959387761051392,2.334048919999998,0.08812798698801573,-2.480658934911867,0,None,,,Clustered
0.971,4.827613018819448,0.39777932905920826,2.3368995244399975,0.08832630848884167,-2.49071349437945,0,None,,,Clustered
0.972,4.840558327861533,0.3996292002272586,2.3397511219200013,0.08852489005602483,-2.500807205941532,0,None,,,Clustered
0.973,4.853543943106686,0.4014884456009617,2.34260371268,0.08872373182079193,-2.5109402304266863,0,None,,,Clustered
0.974,4.866570026341372,0.40335712155633496,2.345457296959998,0.08892283391440822,-2.521112729381374,0,None,,,Clustered
0.975,4.87963674007332,0.4052352848563874,2.3483118750000016,0.08912219646817786,-2.531324865073318,0,None,,,Clustered
0.976,4.8927442475348455,0.4071229926537805,2.3511674470399995,0.08932181961344363,-2.541576800494846,0,None,,,Clustered
0.977,4.905892712686173,0.4090203024935068,2.3540240133199988,0.08952170348158686,-2.551868699366174,0,None,,,Clustered
0.978,4.919082300218802,0.41092727231558007,2.356881574080002,0.08972184820402763,-2.5622007261388,0,None,,,Clustered
0.979,4.932313175558894,0.4128439604577427,2.35974012956,0.08992225391222444,-2.5725730459988942,0,None,,,Clustered
0.98,4.945585504870641,0.41477042565818917,2.3625996799999984,0.09012292073767449,-2.5829858248706423,0,None,,,Clustered
0.981,4.95889945505966,0.4167067270583014,2.365460225640002,0.09032384881191305,-2.593439229419658,0,None,,,Clustered
0.982,4.972255193776458,0.41865292420540356,2.36832176672,0.09052503826651431,-2.603933427056458,0,None,,,Clustered
0.983,4.9856528894198,0.42060907705552864,2.371184303479998,0.0907264892330905,-2.614468585939802,0,None,,,Clustered
0.984,4.999092711140203,0.42257524597620283,2.3740478361600013,0.09092820184329233,-2.6250448749802016,0,None,,,Clustered
0.985,5.012574828843382,0.4245514917492439,2.376912364999999,0.09113017622880878,-2.635662463843383,0,None,,,Clustered
0.986,5.026099413193741,0.4265378755735758,2.3797778902399993,0.09133241252136713,-2.6463215229537416,0,None,,,Clustered
0.987,5.039666635617837,0.4285344590680581,2.382644412120001,0.09153491085273284,-2.657022223497836,0,None,,,Clustered
0.988,5.0532766683079355,0.4305413042743316,2.38551193088,0.09173767135470944,-2.6677647374279356,0,None,,,Clustered
0.989,5.066929684225498,0.43255847365967914,2.3883804467599985,0.09194069415913889,-2.678549237465499,0,None,,,Clustered
0.99,5.08062585710473,0.43458603011990204,2.3912499599999997,0.0921439793979008,-2.68937589710473,0,None,,,Clustered
0.991,5.094365361456158,0.4366240369822118,2.394120470839999,0.09234752720291328,-2.700244890616159,0,None,,,Clustered
0.992,5.108148372570181,0.43867255800813854,2.3969919795199983,0.09255133770613216,-2.7111563930501825,0,None,,,Clustered
0.993,5.121975066520655,0.4407316573964543,2.3998644862800007,0.09275541103955129,-2.722110580240654,0,None,,,Clustered
0.994,5.135845620168525,0.4428013997861111,2.402737991359999,0.09295974733520258,-2.733107628808526,0,None,,,Clustered
0.995,5.149760211165419,0.4448818502591981,2.405612494999998,0.09316434672515557,-2.744147716165421,0,None,,,Clustered
0.996,5.163719017957285,0.4469730743439109,2.40848799744,0.09336920934151799,-2.755231020517285,0,None,,,Clustered
0.997,5.177722219788063,0.44907513801753823,2.4113644989200003,0.09357433531643493,-2.7663577208680623,0,None,,,Clustered
0.998,5.191769996703326,0.4511881077094643,2.414241999679998,0.09377972478208953,-2.777527997023328,0,None,,,Clustered
0.999,5.205862529553988,0.45331205030418914,2.417120499960002,0.09398537787070271,-2.788742029593986,0,None,,,Clustered
1.0,5.22,0.4554470331443604,2.42,0.09419129471453293,-2.8,0,None,,,Clustered
